"date","parameter","location","value","unit","city","attribution","averagingperiod","coordinates","country","sourcename","sourcetype","mobile"
"{utc=2008-02-13T07:40:00.000Z, local=2008-02-13T07:40:00+00:00}","pm10","ADA - Asylum Down","104.09","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-13T08:17:00.000Z, local=2008-02-13T08:17:00+00:00}","pm25","NMT - Nima","59.89","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-13T08:17:00.000Z, local=2008-02-13T08:17:00+00:00}","pm10","NMT - Nima","107.7","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-13T08:35:00.000Z, local=2008-02-13T08:35:00+00:00}","pm25","NMA - Nima","41.26","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=47.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-13T08:35:00.000Z, local=2008-02-13T08:35:00+00:00}","pm10","NMA - Nima","91.51","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=47.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-19T06:47:00.000Z, local=2008-02-19T06:47:00+00:00}","pm25","JTA - Jamestown","75.75","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.540114, longitude=-0.2103972}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-19T06:47:00.000Z, local=2008-02-19T06:47:00+00:00}","pm10","JTA - Jamestown","170.04","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.540114, longitude=-0.2103972}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-19T07:20:00.000Z, local=2008-02-19T07:20:00+00:00}","pm25","ADA - Asylum Down","70.77","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-19T07:20:00.000Z, local=2008-02-19T07:20:00+00:00}","pm10","ADA - Asylum Down","178.68","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-19T07:08:00.000Z, local=2008-02-19T07:08:00+00:00}","pm25","ELA - East Legon","82.56","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-19T07:08:00.000Z, local=2008-02-19T07:08:00+00:00}","pm10","ELA - East Legon","161.63","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-19T08:23:00.000Z, local=2008-02-19T08:23:00+00:00}","pm25","NMT - Nima","94.52","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=26.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-19T08:23:00.000Z, local=2008-02-19T08:23:00+00:00}","pm10","NMT - Nima","223.71","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=26.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-19T08:41:00.000Z, local=2008-02-19T08:41:00+00:00}","pm25","NMA - Nima","66.35","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-19T08:41:00.000Z, local=2008-02-19T08:41:00+00:00}","pm10","NMA - Nima","169.64","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-25T07:02:00.000Z, local=2008-02-25T07:02:00+00:00}","pm25","JTA - Jamestown","147.44","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.540114, longitude=-0.2103972}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-25T07:02:00.000Z, local=2008-02-25T07:02:00+00:00}","pm10","JTA - Jamestown","355.0","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.540114, longitude=-0.2103972}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-25T07:46:00.000Z, local=2008-02-25T07:46:00+00:00}","pm25","NMT - Nima","155.76","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-25T07:46:00.000Z, local=2008-02-25T07:46:00+00:00}","pm10","NMT - Nima","390.29","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-25T07:31:00.000Z, local=2008-02-25T07:31:00+00:00}","pm25","ADA - Asylum Down","146.33","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-25T07:31:00.000Z, local=2008-02-25T07:31:00+00:00}","pm10","ADA - Asylum Down","381.7","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-25T08:05:00.000Z, local=2008-02-25T08:05:00+00:00}","pm25","NMA - Nima","298.89","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-25T08:05:00.000Z, local=2008-02-25T08:05:00+00:00}","pm10","NMA - Nima","177.04","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-25T08:45:00.000Z, local=2008-02-25T08:45:00+00:00}","pm25","ELA - East Legon","207.31","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-02-25T08:45:00.000Z, local=2008-02-25T08:45:00+00:00}","pm10","ELA - East Legon","362.87","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-02T07:13:00.000Z, local=2008-03-02T07:13:00+00:00}","pm25","ADA - Asylum Down","79.4","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-02T07:13:00.000Z, local=2008-03-02T07:13:00+00:00}","pm10","ADA - Asylum Down","186.81","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=49.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-02T07:10:00.000Z, local=2008-03-02T07:10:00+00:00}","pm25","ELA - East Legon","70.68","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-02T07:10:00.000Z, local=2008-03-02T07:10:00+00:00}","pm10","ELA - East Legon","174.0","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-02T07:41:00.000Z, local=2008-03-02T07:41:00+00:00}","pm25","NMT - Nima","87.44","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=47.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-02T07:41:00.000Z, local=2008-03-02T07:41:00+00:00}","pm10","NMT - Nima","209.11","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=47.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-02T08:04:00.000Z, local=2008-03-02T08:04:00+00:00}","pm25","NMA - Nima","103.66","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=46.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-02T08:04:00.000Z, local=2008-03-02T08:04:00+00:00}","pm10","NMA - Nima","157.89","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=46.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-08T07:06:00.000Z, local=2008-03-08T07:06:00+00:00}","pm25","ELA - East Legon","34.45","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-08T07:06:00.000Z, local=2008-03-08T07:06:00+00:00}","pm10","ELA - East Legon","57.82","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-08T07:17:00.000Z, local=2008-03-08T07:17:00+00:00}","pm25","JTA - Jamestown","57.76","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=40.0}","{latitude=5.540114, longitude=-0.2103972}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-08T07:17:00.000Z, local=2008-03-08T07:17:00+00:00}","pm10","JTA - Jamestown","125.7","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=40.0}","{latitude=5.540114, longitude=-0.2103972}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-08T07:39:00.000Z, local=2008-03-08T07:39:00+00:00}","pm25","NMT - Nima","36.45","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=47.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-08T07:39:00.000Z, local=2008-03-08T07:39:00+00:00}","pm10","NMT - Nima","88.68","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=47.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-08T08:01:00.000Z, local=2008-03-08T08:01:00+00:00}","pm25","ADA - Asylum Down","49.4","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-08T08:01:00.000Z, local=2008-03-08T08:01:00+00:00}","pm10","ADA - Asylum Down","94.71","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-08T08:00:00.000Z, local=2008-03-08T08:00:00+00:00}","pm25","NMA - Nima","38.97","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=38.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-08T08:00:00.000Z, local=2008-03-08T08:00:00+00:00}","pm10","NMA - Nima","87.08","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=38.0}","{latitude=5.58389, longitude=-0.19968}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-14T09:23:00.000Z, local=2008-03-14T09:23:00+00:00}","pm25","JTA - Jamestown","93.11","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=31.0}","{latitude=5.540114, longitude=-0.2103972}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-14T09:23:00.000Z, local=2008-03-14T09:23:00+00:00}","pm10","JTA - Jamestown","140.49","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=31.0}","{latitude=5.540114, longitude=-0.2103972}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-14T07:20:00.000Z, local=2008-03-14T07:20:00+00:00}","pm25","ELA - East Legon","26.65","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-14T07:20:00.000Z, local=2008-03-14T07:20:00+00:00}","pm10","ELA - East Legon","52.79","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.640814, longitude=-0.1579063}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-14T09:54:00.000Z, local=2008-03-14T09:54:00+00:00}","pm25","ADA - Asylum Down","62.69","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=50.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-14T09:54:00.000Z, local=2008-03-14T09:54:00+00:00}","pm10","ADA - Asylum Down","107.69","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=50.0}","{latitude=5.566722, longitude=-0.2077778}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-14T08:23:00.000Z, local=2008-03-14T08:23:00+00:00}","pm25","NMT - Nima","36.4","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
"{utc=2008-03-14T08:23:00.000Z, local=2008-03-14T08:23:00+00:00}","pm10","NMT - Nima","76.24","µg/m³","Accra","[{name=Dr. Raphael E. Arku and Colleagues, url=https://www.ncbi.nlm.nih.gov/pubmed?term=Arku+RE%5BAuthor%5D+AND+Accra+air+pollution%5BAll+Fields%5D&cmd=DetailsSearch}]","{unit=hours, value=48.0}","{latitude=5.58165, longitude=-0.19898}","GH","Dr. Raphael E. Arku and Colleagues","research","false"
